Klient;ID aukcie;Úèastník;Hodnota
106;5989;9399;29970
106;5990;8379;29835
106;5990;9399;29925
106;5992;7386;14454.4
106;5992;8912;15182.5
106;5992;9753;14752
106;5992;7386;7507.5
106;5992;8912;7736
106;5992;9753;7931
106;5993;10060;9900
106;5994;5694;149445.96
106;5994;9654;148297.48
106;5994;9655;149015.28
106;5995;5882;72000
106;5995;9846;72600
106;5997;10063;27442
106;5998;10065;67060.8
106;5998;10066;59761.56
106;5998;10067;65764.8
106;5999;10068;27386.45
106;5999;10070;25263.24
106;6000;9452;40700
106;6000;10072;46500
106;6001;7643;46139.87
106;6002;10074;1429.5
106;6002;10075;1421.92
106;6003;5998;14545.5
106;6003;9360;14811.7
106;6004;6899;19880
106;6004;9183;27835
106;6011;8828;6690
106;6011;10083;11200
106;6012;7041;8512
106;6012;7042;9335
106;6013;7041;6000
106;6013;7042;6552
106;6014;10078;74007.67
106;6014;10079;68806.92
106;6015;8546;3537.6
106;6015;8547;7257.6
106;6016;9380;2480
106;6017;8178;26325
106;6017;9082;24900
106;6018;6688;7322.89
106;6018;6737;2999.4
106;6018;6738;3479.09
106;6018;8850;2982.86
106;6019;8634;10400
106;6019;8635;28000
106;6020;7401;31972.39
106;6020;7561;29312.06
106;6020;9739;35923.85
106;6021;6499;14796.8
106;6021;8596;15667.2
106;6022;7173;11900
106;6023;7565;5616.95
106;6023;9830;4523.27
106;6024;7141;4781
106;6024;10086;4029.33
106;6025;10087;23450.76
106;6026;6688;3.1
106;6026;6693;3.2
106;6026;6694;3.5
106;6026;6688;37.4
106;6026;6693;37.6
106;6026;6694;39.2
106;6026;6688;35.85
106;6026;6693;36
106;6026;6694;37
106;6026;6688;38.6
106;6026;6693;39
106;6026;6694;40.1
106;6026;6688;38
106;6026;6693;38
106;6026;6694;41.5
106;6026;6688;1.7
106;6026;6693;2
106;6026;6694;2.1
106;6026;6688;3.7
106;6026;6693;3.8
106;6026;6694;4.1
106;6027;9828;14423.09
106;6027;10090;15166.95
106;6027;10091;15004.3
106;6028;10094;28170
106;6028;10095;26330
106;6031;10099;1020
106;6032;10099;679.72
106;6033;10101;24840
106;6034;8178;49000
106;6034;8179;49300
106;6034;10104;49600
106;6035;10112;50900
106;6035;10113;49500
106;6035;10115;66000
106;6036;10105;10960
106;6036;10106;15240
106;6036;10107;12950
106;6037;10108;3845
106;6037;10110;4295
106;6038;9361;30913
106;6038;9940;32115.65
106;6039;9971;124515.86
106;6039;10017;126115.47
106;6041;10117;47126.49
106;6041;10118;41381.2
106;6041;10119;46837.5
106;6042;8719;18050.2
106;6042;8720;18945
106;6042;8721;19422.96
106;6043;7643;44139.86
106;6043;10073;45113.94
106;6044;10120;18450
106;6044;10121;26280
106;6045;8178;11000
106;6045;9082;12720.75
106;6046;6639;4100
106;6046;6640;4280
106;6046;6641;4500
106;6047;7141;3876.92
106;6047;10124;4427.53
106;6048;9129;21250.8
106;6049;9496;10950
106;6050;8319;23513.15
106;6050;10125;28072.26
106;6050;10126;28135.14
106;6052;6744;4160
106;6061;9655;148678.34
106;6061;9688;148309.95
106;6061;9845;179107.28
106;6063;10136;6500
106;6063;10137;6750
106;6064;6955;18261.91
106;6064;10138;16827.41
106;6064;10139;19718.23
106;6065;10138;16763.69
106;6065;10139;19758.48
106;6066;8057;2394
106;6066;8058;2280
106;6066;8059;1710
106;6066;8062;1320
106;6067;7565;7217.3
106;6067;9830;6234.24
106;6068;7693;3240
106;6068;7695;3600
106;6069;6795;22500
106;6069;7961;22442.73
106;6069;10140;22199.18
106;6070;10143;8045.25
106;6071;8715;734400
106;6071;8741;149040
106;6071;10144;9498
106;6072;10145;4201.5
106;6073;10108;2235.85
106;6073;10110;1882.75
106;6074;10099;5786
106;6075;10147;19300.82
106;6075;10148;25497
106;6076;10099;1679
106;6077;10149;30720
106;6077;10150;31800
106;6077;10151;29990
106;6078;10153;12126
106;6078;10154;13002
106;6078;10155;13128
106;6079;10156;12322
106;6080;10158;15198.86
106;6081;6744;9565
106;6083;6513;14900.92
106;6083;7699;16055.8
106;6083;9138;15418.08
106;6084;10160;19880
106;6084;10161;22683.25
106;6085;8178;15000
106;6085;9082;24166.67
106;6086;7539;14300
106;6086;8732;14000
106;6086;8823;13800
106;6087;7337;7000.5
106;6089;10163;13821
106;6089;10164;12680
106;6092;6656;2800
106;6093;9372;12240
106;6095;8266;24262.22
106;6095;10167;24931.15
106;6097;9212;31371.5
106;6097;9213;29487
106;6097;10176;32517
106;6098;10175;2240
106;6099;7063;6930
106;6100;10177;14420
106;6100;10178;14320
106;6100;10179;14880
106;6101;9374;9780
106;6103;6639;54000
106;6103;6853;53964
106;6103;8641;49680
106;6104;8813;49330.44
106;6104;8851;48499.06
106;6104;10180;45362.46
106;6105;7141;3996.6
106;6105;10182;4153.98
106;6106;8897;35100
106;6106;10183;38713.25
106;6108;10174;7500
106;6109;6886;2550
106;6109;6973;2475
106;6110;5902;47614.2
106;6110;10184;48114.96
106;6110;10185;48569.35
106;6110;10186;51560.88
106;6111;7335;70
106;6112;7335;70
106;6113;7335;67
106;6114;7335;67
106;6115;7336;70
106;6116;7336;70
106;6117;7336;70
106;6118;7337;61.4
106;6119;7337;61.4
106;6120;6897;3933.5
106;6120;6899;2591.9
106;6120;6970;2487.03
106;6121;7337;61.4
106;6122;7337;62.4
106;6123;7337;62.4
106;6124;6899;72.5
106;6124;7335;70
106;6125;6899;72.5
106;6125;7335;70
106;6126;6899;72.5
106;6126;7335;70
106;6127;6899;72.5
106;6127;7335;70
106;6128;6899;72.5
106;6128;7335;70
106;6129;6899;72.5
106;6129;7335;70
106;6130;9539;5000
106;6131;6899;70
106;6132;6899;70
106;6133;6899;70
106;6134;6899;70
106;6135;6899;70
106;6136;6899;70
106;6137;7335;70
106;6138;7335;70
106;6139;7335;70
106;6140;7335;70
106;6141;6739;63397.71
106;6141;7015;65272.19
106;6141;8743;64822.43
106;6142;9528;160264
106;6142;9529;147204
106;6142;9531;144616
106;6145;9190;86912
106;6145;9523;105200
106;6146;6169;109260
106;6146;8740;138324
106;6147;10189;9575.35
106;6147;10191;9594.65
106;6148;8897;24176.8
106;6149;9519;95800
106;6150;9537;55212
106;6150;9538;58140
106;6150;10192;53760
106;6152;8389;40849.5
106;6152;9169;43384
106;6152;9189;43600
106;6153;6683;2365.5
106;6153;9989;2480
106;6154;10117;47126.49
106;6154;10118;47200.2
106;6154;10119;46837.5
106;6154;10195;40472
106;6155;6670;23.77
106;6155;6671;30
106;6156;7657;14775.2
106;6157;7675;3533800
106;6157;10196;2120600
106;6158;7675;2711060
106;6158;7681;1671200
106;6158;10196;1624200
106;6159;7675;1713710
106;6159;7681;1706130
106;6159;10196;1772980
106;6160;6624;65485.51
106;6160;10197;71110.16
106;6161;10099;620
106;6162;8176;9600
106;6162;9550;12000
106;6162;10198;8640
106;6163;6677;2497
106;6163;9592;2724
106;6164;6676;4950
106;6164;9594;5850
106;6165;10158;3542.34
106;6166;8173;11.2
106;6166;8175;10
106;6166;8780;11.5
106;6166;8173;0.5
106;6166;8175;0.4
106;6166;8780;0.5
106;6167;7041;9100
106;6167;8766;10375
106;6167;8767;9650
106;6168;8097;29949
106;6171;6899;1480
106;6171;7337;1777
106;6172;6786;15310
106;6172;6818;17890
106;6173;9212;14050
106;6173;9213;11817.8
106;6173;10176;12938.4
106;6174;8171;13717
106;6174;8172;13820
106;6176;9436;68563
106;6176;9437;64682
106;6177;6928;17.4
106;6178;6928;22.9
106;6180;10201;7167.4
106;6180;10202;8404
106;6181;7330;5485
106;6181;7331;5495
106;6181;10203;5491
106;6182;10204;87640
106;6182;10205;89600
106;6182;10206;90160
106;6183;10191;29966.65
106;6184;9449;31200
106;6185;7335;29.5
106;6186;7335;1.5
106;6187;7335;31
106;6187;7336;32.6
106;6188;7336;35
106;6189;7336;35
106;6190;7336;33.5
106;6191;7337;30.4
106;6192;7337;30.4
106;6193;7337;30.4
106;6194;7337;30.4
106;6195;7337;30.4
106;6196;6899;1.5
106;6197;6899;1.5
106;6198;6899;1.5
106;6199;6899;1.5
106;6200;6899;35
106;6201;6899;35
106;6202;6899;35
106;6203;6899;35
106;6204;6899;35
106;6205;6899;35
106;6206;7335;31
106;6207;7335;31
106;6208;7335;31
106;6210;8178;14400
106;6210;8179;16680
106;6210;8180;16200
106;6211;10210;13500
106;6211;10212;10795
106;6212;7072;45875
106;6216;10215;12538
106;6216;10216;12040
106;6218;7335;81
106;6219;7335;81
106;6220;7335;81
106;6221;7335;81
106;6222;7335;81
106;6223;7335;81
106;6224;7335;81
106;6225;7335;81
106;6226;7335;81
106;6227;7335;81
106;6228;7335;81
106;6229;7335;81
106;6230;7335;81
106;6231;7335;81
106;6232;7335;81
106;6233;7335;81
106;6234;7335;81
106;6235;7335;81
106;6236;7336;81
106;6237;9074;68941
106;6237;9711;66900
106;6238;7336;81
106;6239;7336;81
106;6240;7336;81
106;6241;7337;80.4
106;6242;7337;80.4
106;6243;7337;80.4
106;6244;7337;80.4
106;6245;7337;80.4
106;6246;7337;80.4
106;6247;7337;80.4
106;6248;7337;80.4
106;6250;7337;80.4
106;6251;7337;80.4
106;6253;7337;80.4
106;6254;6899;81
106;6255;6899;81
106;6256;6899;81
106;6257;6899;81
106;6258;6899;81
106;6259;6899;81
106;6260;6899;81
106;6261;6899;81
106;6262;6899;81
106;6263;6899;81
106;6264;6899;81
106;6265;6899;81
106;6266;6899;81
106;6267;6899;81
106;6268;6899;81
106;6269;6899;81
106;6270;6899;81
106;6271;6899;81
106;6272;6899;81
106;6273;6899;81
106;6274;6899;81
106;6275;6899;81
106;6276;6899;81
106;6277;6899;81
106;6278;6899;81
106;6279;6899;81
106;6280;6899;81
106;6281;6899;81
106;6282;6899;81
106;6283;6899;81
106;6284;7190;12000
106;6284;7924;12750
106;6284;10268;10800
106;6285;8336;31995.8
106;6285;9361;29885
106;6285;9940;31155.5
106;6286;8523;29450
106;6286;10217;28800
106;6286;10218;29900
106;6288;10219;32805.3
106;6288;10220;36104.59
106;6288;10221;29988.1
106;6288;10222;32741.89
106;6288;10223;31017.39
106;6289;6886;19950
106;6289;6887;25060
106;6290;9452;69000
106;6290;10071;69500
106;6290;10224;70000
106;6291;7038;27315
106;6291;10227;28845
106;6292;9405;20903.8
106;6292;9407;22352.9
106;6292;10226;21654.8
106;6293;9405;14991.6
106;6293;9407;15929.4
106;6293;10226;15383.5
106;6294;7041;77500
106;6294;7042;79050
106;6294;10249;69750
106;6295;10189;24053.66
106;6296;8024;10890
106;6296;8127;11232
106;6296;8835;11340
106;6297;10230;33950
106;6297;10231;33659
106;6297;10232;32592
106;6299;10233;7598
106;6299;10234;10500
106;6299;10235;14000
106;6300;6292;3094500
106;6301;9638;12705
106;6302;10236;6580
106;6302;10237;6696
106;6302;10236;6580
106;6302;10237;6696
106;6302;10236;0
106;6302;10237;0
106;6303;6688;14058
106;6303;6865;11093.5
106;6303;8850;11274.1
106;6304;9983;3303.3
106;6304;9984;3469.45
106;6306;6899;10146.5
106;6307;8573;18795
106;6307;8918;21437.74
106;6307;10242;19962.5
106;6308;10244;14205
106;6309;6899;21860
106;6310;10244;16235
106;6311;8024;3470
106;6311;8835;4280
106;6312;7335;18075
106;6313;7335;19005
106;6314;7335;18962.5
106;6316;6513;47866.37
106;6316;7699;48975.8
106;6316;10246;50009.47
106;6317;7855;1.2
106;6317;7856;1.7
106;6317;7857;1.5
106;6318;7312;8600
106;6318;10247;8880
106;6319;8266;18099
106;6319;8267;18351
106;6319;10167;18330.49
106;6320;8024;3948
106;6320;8127;4139
106;6320;8835;4230
106;6322;8261;42
106;6322;8262;60
106;6322;8264;85
106;6323;9731;23317.3
106;6323;9732;24280.8
106;6324;10099;2062
106;6325;10099;875.2
106;6326;10099;352
106;6327;10250;12461
106;6327;10251;12754
106;6328;7038;34760
106;6328;7075;34430
106;6328;8388;34100
106;6331;10254;6250
106;6332;10255;16148
106;6332;10256;20436
106;6332;10257;21300
106;6333;10258;4800
106;6333;10259;5700
106;6333;10260;5250
106;6334;7337;4969.2
106;6335;9731;10080
106;6336;8937;9112.4
106;6336;8938;10109.14
106;6336;10261;10754.26
106;6339;8024;10900
106;6339;8127;11095
106;6339;8835;11125
106;6340;6197;70327.15
106;6340;7283;77609.77
106;6341;9828;8119.85
106;6341;10044;8275.92
106;6344;9872;28000
106;6344;10264;22800
106;6345;8299;680
106;6347;5861;84800
106;6347;10270;68995
106;6347;10271;69000
106;6349;10265;38377.4
106;6349;10266;36508.04
106;6349;10267;39575.92
106;6350;5861;2614000
106;6351;10272;5000
106;6351;10273;5210
106;6351;10274;5300
106;6352;7041;31500
106;6352;7042;33300
106;6353;7041;15794
106;6353;7042;14706
106;6354;7063;48923.69
106;6354;9323;57573.45
106;6354;10275;46823.56
106;6361;9439;1013
106;6361;9569;1137
106;6361;10281;1115
106;6362;9742;4880
106;6362;9743;4630
106;6362;9744;4500
106;6363;5836;1017800
106;6363;6911;1017900.8
106;6363;10283;1018000
106;6364;5861;80000
106;6364;10270;68980
106;6364;10271;68990
106;6365;8907;19145
106;6366;10272;2500
106;6366;10273;2860
106;6366;10274;2950
106;6367;6897;11740
106;6367;6898;12600
106;6367;6899;10600
106;6370;6639;39400
106;6370;6640;39500
106;6370;6641;39430
106;6370;6853;41250
106;6371;10286;43680
106;6371;10287;43680
106;6371;10289;42000
106;6377;7303;18243
106;6377;7310;18791.86
106;6377;10292;19619.82
106;6378;10293;66356.93
106;6380;10297;41000
106;6382;10265;131270.74
106;6382;10266;126989.43
106;6382;10267;133684.64
106;6383;8381;742
106;6383;8383;644
106;6383;8384;1050
106;6384;10298;4900
106;6385;7190;13800
106;6385;10299;14450
106;6385;10300;14800
106;6385;10301;14600
106;6386;9871;10000
106;6386;9872;17000
106;6386;10263;24000
106;6386;10302;8450
106;6386;10303;12000
106;6388;7041;6210
106;6388;7042;5520
106;6390;10503;153068.95
106;6390;10504;149992.61
106;6391;6737;3030
106;6391;8850;3280.5
106;6392;10239;4000
106;6392;10240;2441.66
106;6392;10241;2546
106;6399;8140;1895
106;6399;8141;2238
106;6400;10299;14450
106;6400;10300;14800
106;6400;10301;14600
106;6401;10308;215.4
106;6401;10309;203.6
106;6401;10310;209.4
106;6402;9301;7615.38
106;6402;10311;68485.24
106;6403;8813;5272.88
106;6403;8851;5037.67
106;6403;10180;5134.41
106;6407;6897;6997.05
106;6407;10307;7910.05
106;6408;8706;31273.73
106;6408;8708;32771
106;6408;10321;27232.4
106;6409;7846;22714
106;6409;7848;24200
106;6409;10314;23400
106;6410;7830;63037.67
106;6410;8190;53500
106;6410;8704;60835.53
106;6411;6897;10193.5
106;6411;10307;10001.85
106;6412;6897;2039.5
106;6412;8220;2000.35
106;6412;10307;2291.35
106;6413;6897;12141.3
106;6413;10307;12000.27
106;6414;10317;8760
106;6414;10318;8400
106;6414;10319;5940
106;6415;7038;51670
106;6415;8388;59750
106;6416;6640;27420
106;6416;6641;29209
106;6416;10320;31300
106;6416;6640;35400
106;6416;6641;31940
106;6416;10320;36750
106;6417;7400;9156.8
106;6417;7401;8732
106;6417;7561;8596.3
106;6419;6869;32197.36
106;6419;10331;28402
106;6420;10293;64682.24
106;6420;10294;65766.83
106;6420;10296;64897.28
106;6420;10328;62258.58
106;6420;10329;61234.65
106;6422;7400;6145.92
106;6422;7401;5860.8
106;6422;7561;5769.72
106;6423;7041;31875
106;6423;8766;30345
106;6423;8767;32640
106;6427;7565;43200
106;6427;9830;41032.63
106;6427;10332;43450
106;6428;10336;68500
106;6428;10337;68217.33
106;6428;10338;67919.13
106;6429;10333;29301.62
106;6429;10334;33596.21
106;6429;10335;38879.83
106;6429;10345;79549.69
106;6430;8261;348
106;6430;8264;257.8
106;6431;9821;39559.2
106;6431;9822;42888
106;6431;10341;39166.4
106;6431;10354;38677.12
106;6431;10360;41223.6
106;6431;10362;37489.6
106;6433;8343;40000
106;6433;8344;42590
106;6433;9214;45350
106;6434;7394;27000
106;6434;8421;30300
106;6434;10340;28500
106;6435;10342;4930
106;6436;8776;146950
106;6436;9399;229733.92
106;6436;10346;146173.94
106;6436;10347;147300.11
106;6436;10376;147024.27
106;6436;10414;208663.21
106;6437;5804;47525.02
106;6437;9042;43998.6
106;6437;9809;41808.87
106;6437;9845;135531.22
106;6437;10365;55900
106;6438;10293;93994.22
106;6438;10294;93959.33
106;6438;10296;94101.48
106;6438;10328;88349.03
106;6438;10329;84470
106;6439;10349;7140
106;6440;10351;4300
106;6440;10352;4410
106;6445;7293;8360
106;6445;10355;8500
106;6445;10356;8580
106;6446;10361;2958
106;6447;10022;10373.5
106;6447;10191;14550
106;6447;10387;21890
106;6448;10374;25997.91
106;6448;10375;26111.97
106;6450;10366;6350
106;6450;10368;8558.4
106;6450;10388;5500
106;6450;10389;5000
106;6451;8715;7024
106;6452;10370;4400
106;6453;10485;156391.93
106;6454;10377;83932.9
106;6454;10378;73934.7
106;6454;10379;69195.9
106;6455;10382;36150
106;6455;10383;18250
106;6455;10392;38360
106;6455;10395;38740
106;6457;10298;4790
106;6458;9049;21869
106;6458;9051;24779
106;6459;9830;29996.36
106;6459;10013;38460.9
106;6459;10390;36281.85
106;6459;10403;34136.85
106;6459;10418;57000
106;6460;7459;23867
106;6460;7460;21988.26
106;6460;10391;25760
106;6461;7459;11386
106;6461;7460;9972.95
106;6461;10391;12990
106;6462;9049;14246
106;6462;9051;16151
106;6463;6613;65400
106;6463;9634;48800
106;6465;10324;25400
106;6465;10325;25450
106;6465;10326;25250
106;6470;9049;10737
106;6470;9051;12600
106;6470;10438;13748.97
106;6471;9049;6456
106;6471;9051;6941
106;6472;10396;19500
106;6472;10397;21800
106;6473;10351;4041.8
106;6473;10352;3938.6
106;6474;10401;7700
106;6474;10402;6455
106;6476;10408;49763.78
106;6477;9657;21000
106;6477;9659;23100
106;6478;6928;171
106;6479;10415;17460
106;6479;10416;18000
106;6480;7334;4500
106;6480;7339;5550
106;6480;9863;5300
106;6481;7528;15800
106;6481;8442;20500
106;6482;7089;10167.06
106;6482;10210;8309.6
106;6482;10419;10504.82
106;6483;9266;5479.16
106;6483;9267;5288.76
106;6484;6197;13176
106;6484;7283;13068
106;6485;6899;10213.2
106;6485;10307;14363.4
106;6489;6853;13560
106;6489;6856;14313.11
106;6489;6857;15182.48
106;6489;6858;13495.37
106;6490;10099;2832
106;6491;6853;13499
106;6491;7386;11950
106;6491;9734;14150
106;6492;8540;1200
106;6493;6640;47428
106;6493;6641;41740
106;6493;6755;42593.8
106;6495;5640;605000
106;6495;5918;500000
106;6495;9816;554000
106;6495;9971;948640
106;6495;10271;738000
106;6496;7363;98952.889
106;6496;10443;116698.013
106;6496;10449;105104.319
106;6496;10454;118398.746
106;6497;10444;6600
106;6499;9320;93500
106;6499;9321;95195.15
106;6499;9322;75971.03
106;6499;10502;76396.52
106;6500;6498;64900
106;6500;7662;64998
106;6501;8059;15508
106;6501;10446;29033
106;6502;7933;23518.87
106;6502;8824;22392.41
106;6502;10472;23652.97
106;6503;8178;10000
106;6504;6703;17957.39
106;6504;8004;18999.99
106;6504;10456;19552.79
106;6505;10457;103546.24
106;6505;10458;104190.95
106;6505;10459;102035.67
106;6506;10364;55139.04
106;6506;10380;55855.27
106;6507;10461;9514.88
106;6507;10462;9867
106;6508;8706;26997.76
106;6509;10464;12819.5
106;6509;10465;12826
106;6509;10466;10988.5
106;6509;10471;11076
106;6509;10473;14250
106;6509;10474;15036
106;6510;7089;36200
106;6510;10210;34990
106;6510;10419;36840
106;6511;7561;12950
106;6511;10386;34245.39
106;6511;10467;13640
106;6512;10468;63900
106;6512;10469;108900
106;6512;10470;70500
106;6513;10374;30444.3
106;6513;10375;30049.81
106;6515;7929;23695
106;6515;10480;30255
106;6516;5608;5900137.57
106;6516;10482;6104847.38
106;6516;10483;5901000
106;6517;5608;458343.97
106;6517;10482;478731.75
106;6517;10483;458486
106;6519;10461;9514.88
106;6519;10462;9857
106;6519;10463;9391
106;6520;7249;7021.8
106;6520;7926;7070
106;6522;7583;15220
106;6522;7584;14983
106;6522;10489;15390
106;6523;9356;14182.82
106;6523;10490;12763.35
106;6523;10491;13845
106;6524;7244;36357.65
106;6524;10492;32982.65
106;6526;6642;9000
106;6527;7796;6500
106;6527;8574;4980
106;6528;7873;13200
106;6528;7874;12000
106;6528;7875;14000
106;6530;9915;5272.8
106;6530;10246;5537.66
106;6530;10399;5711.44
